"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"21/12/2024";"0000";"25,4";"25,9";"25,4";"73,0";"74,0";"72,0";"20,2";"20,9";"20,2";"1008,9";"1008,9";"1007,9";"2,9";"146,0";"7,9";"";"0,0"
"21/12/2024";"0100";"25,3";"25,5";"25,3";"71,0";"74,0";"71,0";"19,8";"20,5";"19,8";"1009,8";"1009,9";"1008,9";"1,6";"126,0";"6,5";"";"0,0"
"21/12/2024";"0200";"24,8";"25,4";"24,8";"71,0";"72,0";"67,0";"19,3";"19,8";"18,7";"1009,8";"1010,0";"1009,8";"0,0";"157,0";"4,1";"";"0,0"
"21/12/2024";"0300";"23,4";"24,8";"23,3";"81,0";"81,0";"72,0";"20,0";"20,0";"19,4";"1009,9";"1009,9";"1009,8";"0,0";"352,0";"0,9";"";"0,0"
"21/12/2024";"0400";"23,1";"23,6";"23,1";"84,0";"84,0";"81,0";"20,2";"20,3";"20,0";"1009,8";"1009,9";"1009,7";"0,0";"335,0";"1,0";"";"0,0"
"21/12/2024";"0500";"22,9";"23,1";"22,7";"84,0";"85,0";"84,0";"20,0";"20,3";"20,0";"1009,6";"1009,8";"1009,5";"0,8";"278,0";"1,9";"";"0,0"
"21/12/2024";"0600";"22,9";"22,9";"22,7";"84,0";"84,0";"83,0";"20,0";"20,0";"19,7";"1009,6";"1009,7";"1009,6";"0,0";"265,0";"1,7";"";"0,0"
"21/12/2024";"0700";"22,3";"22,9";"22,3";"86,0";"86,0";"84,0";"19,8";"20,1";"19,8";"1009,6";"1009,7";"1009,5";"0,5";"278,0";"1,8";"";"0,0"
"21/12/2024";"0800";"22,2";"22,4";"22,1";"86,0";"87,0";"85,0";"19,7";"19,9";"19,6";"1010,1";"1010,2";"1009,6";"0,9";"310,0";"2,1";"";"0,0"
"21/12/2024";"0900";"22,2";"22,2";"21,9";"86,0";"87,0";"85,0";"19,7";"19,7";"19,4";"1011,1";"1011,1";"1010,1";"0,1";"269,0";"2,0";"51,50";"0,0"
"21/12/2024";"1000";"25,0";"25,1";"22,2";"72,0";"86,0";"72,0";"19,7";"20,4";"19,4";"1011,7";"1011,7";"1011,1";"0,2";"99,0";"1,1";"618,10";"0,0"
"21/12/2024";"1100";"25,7";"25,7";"25,0";"71,0";"75,0";"70,0";"20,1";"20,7";"19,5";"1011,9";"1012,0";"1011,7";"1,4";"148,0";"2,6";"1437,90";"0,0"
"21/12/2024";"1200";"26,5";"26,9";"25,7";"68,0";"76,0";"66,0";"20,1";"21,6";"20,0";"1012,4";"1012,4";"1011,9";"1,3";"163,0";"3,3";"2248,80";"0,0"
"21/12/2024";"1300";"27,4";"27,5";"26,2";"66,0";"71,0";"64,0";"20,6";"21,4";"19,7";"1012,3";"1012,4";"1012,2";"1,3";"164,0";"3,1";"2925,60";"0,0"
"21/12/2024";"1400";"28,5";"28,6";"27,4";"61,0";"66,0";"59,0";"20,4";"20,7";"19,6";"1012,4";"1012,5";"1012,3";"2,1";"135,0";"4,8";"3311,30";"0,0"
"21/12/2024";"1500";"29,3";"29,9";"28,5";"56,0";"61,0";"52,0";"19,5";"19,9";"18,8";"1012,5";"1012,5";"1012,4";"3,4";"124,0";"7,3";"3726,80";"0,0"
"21/12/2024";"1600";"29,0";"29,5";"28,9";"55,0";"58,0";"53,0";"19,2";"19,9";"18,5";"1012,2";"1012,5";"1012,2";"3,4";"125,0";"7,5";"3804,10";"0,0"
"21/12/2024";"1700";"27,9";"29,4";"27,7";"66,0";"68,0";"55,0";"20,8";"21,5";"19,5";"1012,1";"1012,3";"1012,1";"3,6";"154,0";"7,8";"3651,40";"0,0"
"21/12/2024";"1800";"27,6";"28,0";"27,6";"69,0";"69,0";"65,0";"21,4";"21,5";"20,7";"1011,9";"1012,1";"1011,9";"4,2";"139,0";"8,9";"3325,90";"0,0"
"21/12/2024";"1900";"27,1";"27,7";"27,0";"67,0";"70,0";"65,0";"20,5";"21,5";"19,9";"1012,0";"1012,0";"1011,8";"4,1";"132,0";"9,1";"1757,50";"0,0"
"21/12/2024";"2000";"26,2";"27,4";"26,2";"73,0";"74,0";"62,0";"21,0";"21,4";"18,9";"1012,2";"1012,2";"1011,9";"3,4";"159,0";"8,0";"1351,50";"0,0"
"21/12/2024";"2100";"25,2";"26,2";"25,2";"77,0";"78,0";"73,0";"20,8";"21,3";"20,6";"1012,5";"1012,5";"1012,0";"3,4";"157,0";"9,0";"471,30";"0,0"
"21/12/2024";"2200";"24,9";"25,3";"24,9";"78,0";"78,0";"76,0";"20,8";"21,0";"20,5";"1013,4";"1013,4";"1012,5";"2,7";"144,0";"7,5";"125,50";"0,0"
"21/12/2024";"2300";"24,6";"25,0";"24,6";"79,0";"80,0";"77,0";"20,8";"21,0";"20,5";"1014,5";"1014,5";"1013,4";"2,4";"149,0";"6,3";"1,80";"0,0"
"22/12/2024";"0000";"24,5";"24,7";"24,5";"77,0";"80,0";"77,0";"20,3";"20,9";"20,2";"1015,1";"1015,1";"1014,4";"2,1";"140,0";"5,1";"";"0,0"
"22/12/2024";"0100";"24,6";"24,8";"24,5";"79,0";"79,0";"77,0";"20,7";"20,9";"20,5";"1015,8";"1015,8";"1015,1";"1,6";"143,0";"4,1";"";"0,0"
"22/12/2024";"0200";"24,5";"24,6";"24,2";"77,0";"80,0";"75,0";"20,2";"20,9";"19,6";"1015,8";"1016,0";"1015,7";"1,7";"117,0";"6,5";"";"0,0"
"22/12/2024";"0300";"24,1";"24,5";"24,0";"83,0";"83,0";"77,0";"21,1";"21,1";"20,2";"1014,9";"1015,8";"1014,9";"0,4";"132,0";"4,1";"";"0,0"
"22/12/2024";"0400";"24,1";"24,2";"23,8";"75,0";"83,0";"75,0";"19,5";"21,1";"19,5";"1014,3";"1014,9";"1014,1";"1,7";"58,0";"4,2";"";"0,0"
"22/12/2024";"0500";"24,1";"24,2";"24,1";"74,0";"76,0";"74,0";"19,2";"19,6";"19,2";"1013,8";"1014,3";"1013,7";"1,6";"54,0";"4,0";"";"0,0"
"22/12/2024";"0600";"24,0";"24,1";"24,0";"76,0";"76,0";"74,0";"19,4";"19,4";"19,2";"1013,0";"1013,8";"1013,0";"0,2";"16,0";"4,3";"";"0,0"
"22/12/2024";"0700";"23,9";"24,0";"23,9";"80,0";"80,0";"76,0";"20,2";"20,2";"19,4";"1012,3";"1013,0";"1012,3";"0,3";"320,0";"2,2";"";"0,0"
"22/12/2024";"0800";"23,2";"23,9";"23,2";"82,0";"82,0";"80,0";"20,0";"20,3";"20,0";"1012,3";"1012,3";"1012,1";"0,9";"264,0";"3,2";"";"0,0"
"22/12/2024";"0900";"23,0";"23,2";"22,9";"86,0";"86,0";"82,0";"20,5";"20,5";"20,0";"1012,5";"1012,5";"1012,3";"0,7";"269,0";"3,3";"15,70";"0,0"
"22/12/2024";"1000";"23,4";"23,4";"22,9";"85,0";"86,0";"85,0";"20,7";"20,7";"20,4";"1012,8";"1012,8";"1012,3";"1,4";"281,0";"2,9";"158,20";"0,0"
"22/12/2024";"1100";"25,0";"25,0";"23,4";"77,0";"85,0";"76,0";"20,6";"21,0";"20,3";"1013,4";"1013,4";"1012,8";"1,1";"298,0";"3,4";"1077,30";"0,0"
"22/12/2024";"1200";"25,4";"25,5";"24,9";"72,0";"77,0";"72,0";"20,1";"20,7";"19,9";"1013,5";"1013,5";"1013,2";"1,6";"2,0";"3,6";"1045,00";"0,0"
"22/12/2024";"1300";"25,1";"26,1";"25,1";"71,0";"73,0";"70,0";"19,5";"20,6";"19,5";"1013,7";"1013,7";"1013,5";"1,1";"142,0";"4,4";"729,50";"0,0"
"22/12/2024";"1400";"20,9";"25,2";"20,9";"91,0";"91,0";"71,0";"19,4";"20,4";"19,2";"1014,8";"1015,3";"1013,5";"3,3";"230,0";"9,9";"151,70";"11,2"
"22/12/2024";"1500";"22,2";"22,3";"20,6";"83,0";"93,0";"83,0";"19,2";"20,1";"19,2";"1014,8";"1015,1";"1014,6";"1,3";"205,0";"9,9";"1198,90";"2,6"
"22/12/2024";"1600";"22,7";"23,3";"22,2";"68,0";"83,0";"66,0";"16,5";"19,4";"16,2";"1015,5";"1015,5";"1014,7";"4,7";"181,0";"11,6";"922,10";"0,2"
"22/12/2024";"1700";"20,7";"22,7";"20,7";"81,0";"84,0";"67,0";"17,5";"18,4";"16,0";"1016,5";"1016,7";"1015,4";"5,4";"164,0";"15,5";"688,60";"0,0"
"22/12/2024";"1800";"20,5";"20,7";"19,9";"85,0";"88,0";"80,0";"17,9";"18,4";"17,0";"1016,2";"1016,7";"1015,9";"5,5";"148,0";"13,9";"1116,50";"0,4"
"22/12/2024";"1900";"20,0";"20,8";"20,0";"87,0";"88,0";"85,0";"17,8";"18,4";"17,6";"1016,5";"1016,6";"1016,2";"4,9";"149,0";"11,5";"772,40";"1,0"
"22/12/2024";"2000";"20,0";"20,2";"19,9";"89,0";"89,0";"87,0";"18,1";"18,2";"17,7";"1015,8";"1016,5";"1015,7";"5,1";"150,0";"11,2";"366,40";"0,8"
"22/12/2024";"2100";"20,4";"20,5";"19,9";"83,0";"89,0";"83,0";"17,5";"18,2";"17,2";"1016,4";"1016,5";"1015,8";"3,8";"167,0";"10,5";"362,00";"0,0"
"22/12/2024";"2200";"20,4";"20,6";"20,3";"81,0";"84,0";"80,0";"17,0";"17,7";"16,8";"1016,9";"1016,9";"1016,4";"4,6";"159,0";"10,0";"219,30";"0,0"
"22/12/2024";"2300";"20,3";"20,5";"20,2";"84,0";"85,0";"80,0";"17,5";"17,8";"16,8";"1017,2";"1017,3";"1016,9";"4,2";"148,0";"10,0";"6,10";"0,0"
"23/12/2024";"0000";"20,1";"20,3";"20,1";"83,0";"85,0";"83,0";"17,1";"17,8";"17,1";"1017,6";"1017,7";"1017,1";"3,3";"150,0";"9,3";"";"0,0"
"23/12/2024";"0100";"20,2";"20,5";"20,1";"83,0";"85,0";"82,0";"17,2";"17,8";"17,0";"1018,0";"1018,0";"1017,6";"3,9";"151,0";"8,1";"";"0,0"
"23/12/2024";"0200";"19,9";"20,3";"19,6";"84,0";"86,0";"83,0";"17,1";"17,8";"16,9";"1018,1";"1018,4";"1018,0";"2,7";"160,0";"8,6";"";"0,0"
"23/12/2024";"0300";"19,7";"20,0";"19,7";"82,0";"87,0";"82,0";"16,5";"17,7";"16,5";"1017,9";"1018,1";"1017,7";"3,1";"156,0";"8,1";"";"0,0"
"23/12/2024";"0400";"19,8";"20,0";"19,6";"86,0";"87,0";"82,0";"17,4";"17,6";"16,7";"1017,2";"1017,9";"1017,1";"3,4";"154,0";"7,3";"";"0,0"
"23/12/2024";"0500";"20,0";"20,2";"19,8";"84,0";"86,0";"80,0";"17,3";"17,4";"16,3";"1016,8";"1017,2";"1016,8";"3,1";"146,0";"7,9";"";"0,0"
"23/12/2024";"0600";"20,2";"20,4";"19,9";"81,0";"84,0";"79,0";"16,9";"17,3";"16,3";"1016,4";"1016,8";"1016,3";"2,7";"144,0";"7,4";"";"0,0"
"23/12/2024";"0700";"19,9";"20,2";"19,6";"83,0";"88,0";"81,0";"16,9";"17,7";"16,8";"1016,6";"1016,6";"1016,4";"2,6";"176,0";"8,1";"";"0,0"
"23/12/2024";"0800";"19,8";"20,1";"19,8";"84,0";"84,0";"81,0";"17,1";"17,3";"16,5";"1017,1";"1017,1";"1016,6";"3,1";"146,0";"7,1";"0,20";"0,0"
"23/12/2024";"0900";"19,9";"20,0";"19,7";"84,0";"86,0";"83,0";"17,2";"17,5";"16,9";"1017,5";"1017,5";"1017,1";"2,2";"154,0";"6,9";"36,60";"0,0"
"23/12/2024";"1000";"20,2";"20,2";"19,8";"82,0";"84,0";"82,0";"17,1";"17,4";"16,8";"1018,1";"1018,1";"1017,5";"2,4";"163,0";"7,1";"254,30";"0,0"
"23/12/2024";"1100";"20,8";"20,9";"20,2";"81,0";"82,0";"78,0";"17,3";"17,7";"16,8";"1018,6";"1018,6";"1018,1";"2,3";"153,0";"7,0";"690,60";"0,0"
"23/12/2024";"1200";"21,3";"21,3";"20,5";"76,0";"81,0";"75,0";"16,9";"17,3";"16,5";"1018,8";"1018,8";"1018,5";"3,2";"156,0";"7,2";"782,10";"0,0"
"23/12/2024";"1300";"21,8";"21,9";"21,3";"73,0";"76,0";"72,0";"16,8";"17,1";"16,5";"1018,8";"1018,9";"1018,7";"2,9";"161,0";"7,2";"1406,00";"0,0"
"23/12/2024";"1400";"22,4";"22,6";"21,7";"72,0";"74,0";"71,0";"17,2";"17,4";"16,6";"1018,8";"1018,9";"1018,7";"2,5";"158,0";"7,6";"1608,00";"0,0"
"23/12/2024";"1500";"22,3";"22,4";"22,1";"70,0";"72,0";"69,0";"16,5";"17,1";"16,3";"1018,7";"1018,8";"1018,6";"2,6";"157,0";"6,7";"1122,10";"0,0"
"23/12/2024";"1600";"22,8";"23,3";"22,3";"68,0";"70,0";"66,0";"16,5";"17,1";"16,3";"1018,4";"1018,7";"1018,4";"2,4";"155,0";"6,2";"1478,30";"0,0"
"23/12/2024";"1700";"22,9";"23,3";"22,8";"69,0";"69,0";"67,0";"16,9";"17,1";"16,5";"1018,1";"1018,4";"1018,1";"2,9";"154,0";"6,8";"1332,00";"0,0"
"23/12/2024";"1800";"22,7";"23,0";"22,7";"68,0";"69,0";"67,0";"16,6";"17,1";"16,3";"1017,9";"1018,1";"1017,9";"2,7";"155,0";"7,0";"909,50";"0,0"
"23/12/2024";"1900";"22,5";"22,7";"22,5";"68,0";"70,0";"68,0";"16,4";"16,8";"16,3";"1017,4";"1017,9";"1017,4";"2,4";"157,0";"6,1";"674,40";"0,0"
"23/12/2024";"2000";"22,5";"22,7";"22,4";"65,0";"69,0";"64,0";"15,6";"16,6";"15,4";"1017,2";"1017,4";"1017,1";"1,9";"157,0";"5,8";"647,80";"0,0"
"23/12/2024";"2100";"22,5";"22,6";"22,4";"66,0";"67,0";"65,0";"15,9";"16,0";"15,5";"1017,0";"1017,2";"1016,9";"1,8";"152,0";"4,1";"318,70";"0,0"
"23/12/2024";"2200";"22,1";"22,5";"22,1";"67,0";"68,0";"65,0";"15,7";"16,0";"15,6";"1017,2";"1017,2";"1017,0";"1,4";"158,0";"4,6";"101,70";"0,0"
"23/12/2024";"2300";"22,0";"22,2";"21,9";"71,0";"72,0";"67,0";"16,4";"16,7";"15,7";"1017,4";"1017,4";"1017,2";"2,1";"159,0";"5,0";"2,60";"0,0"
"24/12/2024";"0000";"21,2";"22,0";"21,2";"75,0";"75,0";"71,0";"16,5";"17,1";"16,4";"1017,7";"1017,8";"1017,4";"2,2";"119,0";"6,9";"";"0,0"
"24/12/2024";"0100";"21,1";"21,2";"21,1";"76,0";"77,0";"74,0";"16,7";"17,0";"16,3";"1018,0";"1018,0";"1017,7";"0,9";"225,0";"5,8";"";"0,0"
"24/12/2024";"0200";"20,9";"21,1";"20,9";"77,0";"77,0";"75,0";"16,8";"16,8";"16,3";"1018,1";"1018,1";"1017,9";"0,9";"284,0";"2,5";"";"0,0"
"24/12/2024";"0300";"20,6";"20,9";"20,6";"79,0";"79,0";"77,0";"16,8";"16,9";"16,7";"1018,0";"1018,2";"1017,9";"1,6";"280,0";"2,7";"";"0,0"
"24/12/2024";"0400";"20,7";"20,7";"20,5";"79,0";"79,0";"78,0";"17,0";"17,0";"16,6";"1017,5";"1018,0";"1017,5";"0,9";"202,0";"2,7";"";"0,0"
"24/12/2024";"0500";"20,0";"20,8";"20,0";"85,0";"85,0";"79,0";"17,4";"17,6";"17,1";"1016,7";"1017,5";"1016,7";"1,4";"292,0";"3,0";"";"0,0"
"24/12/2024";"0600";"19,8";"20,0";"19,8";"85,0";"86,0";"85,0";"17,3";"17,4";"17,3";"1016,4";"1016,7";"1016,3";"0,4";"239,0";"3,3";"";"0,0"
"24/12/2024";"0700";"19,8";"19,9";"19,8";"85,0";"86,0";"85,0";"17,2";"17,4";"17,2";"1016,4";"1016,5";"1016,3";"0,5";"305,0";"1,8";"";"0,0"
"24/12/2024";"0800";"19,9";"19,9";"19,7";"85,0";"85,0";"85,0";"17,2";"17,3";"17,1";"1016,7";"1016,7";"1016,2";"0,4";"263,0";"1,8";"";"0,0"
"24/12/2024";"0900";"19,9";"19,9";"19,8";"84,0";"85,0";"84,0";"17,2";"17,3";"17,2";"1017,0";"1017,0";"1016,7";"1,4";"290,0";"2,9";"26,10";"0,0"
"24/12/2024";"1000";"20,3";"20,3";"19,9";"82,0";"84,0";"82,0";"17,2";"17,4";"17,1";"1017,4";"1017,4";"1017,0";"1,4";"280,0";"3,1";"175,10";"0,0"
"24/12/2024";"1100";"21,8";"21,8";"20,3";"78,0";"83,0";"78,0";"17,8";"17,9";"17,2";"1017,4";"1017,5";"1017,2";"1,0";"290,0";"3,1";"483,80";"0,0"
"24/12/2024";"1200";"23,0";"23,1";"21,6";"73,0";"79,0";"73,0";"18,0";"18,5";"17,4";"1017,7";"1017,7";"1017,4";"1,4";"241,0";"3,4";"1040,30";"0,0"
"24/12/2024";"1300";"23,6";"23,8";"22,8";"73,0";"74,0";"70,0";"18,4";"18,8";"17,7";"1017,1";"1017,7";"1017,1";"1,2";"151,0";"2,7";"1704,70";"0,0"
"24/12/2024";"1400";"23,9";"23,9";"23,2";"71,0";"73,0";"68,0";"18,2";"18,4";"17,5";"1016,9";"1017,1";"1016,9";"1,1";"18,0";"4,6";"1474,50";"0,0"
"24/12/2024";"1500";"24,6";"24,8";"23,9";"67,0";"73,0";"67,0";"18,0";"19,1";"17,9";"1016,2";"1016,9";"1016,2";"1,8";"4,0";"4,7";"2018,20";"0,0"
"24/12/2024";"1600";"24,5";"24,6";"24,1";"69,0";"70,0";"66,0";"18,5";"18,5";"17,7";"1015,7";"1016,2";"1015,7";"2,5";"1,0";"7,3";"1262,00";"0,0"
"24/12/2024";"1700";"24,9";"24,9";"24,4";"66,0";"69,0";"66,0";"18,1";"18,6";"18,0";"1015,1";"1015,7";"1015,1";"2,7";"351,0";"7,2";"1530,10";"0,0"
"24/12/2024";"1800";"24,6";"25,0";"24,5";"69,0";"70,0";"65,0";"18,5";"18,7";"17,8";"1014,6";"1015,2";"1014,6";"2,7";"2,0";"7,1";"1137,50";"0,0"
"24/12/2024";"1900";"22,9";"24,6";"22,9";"83,0";"83,0";"68,0";"19,8";"19,8";"18,1";"1014,0";"1014,6";"1014,0";"2,4";"348,0";"6,7";"622,30";"0,4"
"24/12/2024";"2000";"22,9";"23,4";"22,8";"85,0";"85,0";"82,0";"20,3";"20,6";"19,9";"1014,1";"1014,2";"1013,8";"2,3";"360,0";"5,7";"681,20";"0,4"
"24/12/2024";"2100";"22,8";"23,0";"22,7";"87,0";"87,0";"85,0";"20,6";"20,6";"20,2";"1013,6";"1014,1";"1013,5";"1,1";"44,0";"5,3";"345,20";"0,6"
"24/12/2024";"2200";"22,7";"22,8";"22,6";"86,0";"87,0";"86,0";"20,3";"20,6";"20,2";"1013,7";"1013,7";"1013,5";"1,3";"18,0";"4,0";"82,40";"0,0"
"24/12/2024";"2300";"22,5";"22,7";"22,4";"88,0";"88,0";"86,0";"20,3";"20,3";"20,2";"1013,5";"1013,7";"1013,4";"1,3";"32,0";"4,8";"";"0,0"
"25/12/2024";"0000";"22,5";"22,6";"22,5";"85,0";"88,0";"85,0";"19,8";"20,5";"19,8";"1013,7";"1013,8";"1013,5";"1,2";"15,0";"5,9";"";"0,0"
"25/12/2024";"0100";"22,5";"22,9";"22,5";"88,0";"88,0";"83,0";"20,4";"20,4";"19,6";"1014,4";"1014,4";"1013,7";"0,6";"306,0";"4,6";"";"1,6"
"25/12/2024";"0200";"23,2";"23,2";"22,5";"81,0";"88,0";"81,0";"19,7";"20,6";"19,7";"1014,2";"1014,4";"1014,1";"2,9";"12,0";"8,0";"";"0,2"
"25/12/2024";"0300";"23,4";"23,4";"23,2";"80,0";"81,0";"80,0";"19,7";"19,9";"19,6";"1013,8";"1014,3";"1013,8";"3,1";"10,0";"8,6";"";"0,0"
"25/12/2024";"0400";"23,4";"23,5";"23,3";"81,0";"81,0";"80,0";"20,0";"20,0";"19,7";"1012,9";"1013,8";"1012,9";"3,3";"9,0";"8,6";"";"0,0"
"25/12/2024";"0500";"23,4";"23,5";"23,3";"80,0";"81,0";"79,0";"19,8";"20,0";"19,6";"1011,8";"1012,9";"1011,8";"3,1";"6,0";"8,1";"";"0,0"
"25/12/2024";"0600";"22,7";"23,4";"22,7";"85,0";"85,0";"80,0";"19,9";"20,2";"19,7";"1011,4";"1011,8";"1011,4";"1,5";"324,0";"8,0";"";"0,0"
"25/12/2024";"0700";"22,7";"22,8";"22,6";"84,0";"85,0";"84,0";"19,9";"20,0";"19,9";"1011,1";"1011,4";"1010,9";"1,8";"328,0";"6,2";"";"0,0"
"25/12/2024";"0800";"22,3";"22,7";"22,3";"87,0";"87,0";"84,0";"19,9";"20,0";"19,9";"1011,1";"1011,2";"1010,9";"1,9";"346,0";"5,2";"";"0,2"
"25/12/2024";"0900";"22,4";"22,4";"22,3";"85,0";"86,0";"85,0";"19,8";"20,0";"19,8";"1010,9";"1011,2";"1010,9";"2,4";"343,0";"4,8";"20,20";"0,0"
"25/12/2024";"1000";"23,2";"23,3";"22,3";"79,0";"85,0";"79,0";"19,4";"19,8";"19,3";"1011,0";"1011,1";"1010,8";"1,8";"341,0";"5,8";"524,90";"0,0"
"25/12/2024";"1100";"23,9";"24,2";"23,2";"75,0";"80,0";"75,0";"19,2";"19,8";"19,2";"1010,9";"1011,0";"1010,7";"3,0";"347,0";"6,4";"1069,00";"0,0"
"25/12/2024";"1200";"25,1";"25,1";"23,9";"73,0";"75,0";"72,0";"19,9";"19,9";"19,0";"1010,6";"1010,9";"1010,6";"2,0";"6,0";"7,5";"1773,10";"0,0"
"25/12/2024";"1300";"25,5";"25,7";"25,0";"71,0";"73,0";"69,0";"19,9";"20,0";"19,3";"1010,3";"1010,6";"1010,3";"2,3";"1,0";"6,8";"1604,60";"0,0"
"25/12/2024";"1400";"26,6";"26,6";"25,4";"69,0";"71,0";"67,0";"20,4";"20,8";"19,7";"1009,6";"1010,3";"1009,6";"2,3";"38,0";"7,1";"2643,30";"0,0"
"25/12/2024";"1500";"25,7";"26,6";"25,5";"76,0";"77,0";"69,0";"21,1";"21,4";"20,4";"1008,8";"1009,6";"1008,8";"2,7";"33,0";"7,6";"1737,50";"0,0"
"25/12/2024";"1600";"26,6";"26,6";"25,6";"72,0";"77,0";"71,0";"21,1";"21,4";"20,7";"1008,5";"1009,0";"1008,4";"2,3";"26,0";"7,4";"1721,00";"0,0"
"25/12/2024";"1700";"26,1";"26,6";"25,7";"75,0";"77,0";"72,0";"21,4";"21,7";"21,0";"1007,8";"1008,7";"1007,8";"2,8";"35,0";"7,1";"1292,90";"0,0"
"25/12/2024";"1800";"25,6";"26,1";"25,5";"77,0";"78,0";"75,0";"21,3";"21,6";"21,1";"1007,7";"1007,8";"1007,5";"2,7";"18,0";"8,8";"1223,50";"0,0"
"25/12/2024";"1900";"25,6";"25,7";"25,5";"77,0";"78,0";"76,0";"21,3";"21,4";"21,1";"1007,8";"1007,8";"1007,5";"2,5";"8,0";"7,1";"949,60";"0,0"
"25/12/2024";"2000";"22,3";"25,7";"22,2";"85,0";"85,0";"74,0";"19,6";"21,5";"19,4";"1008,4";"1008,6";"1007,8";"4,8";"137,0";"11,5";"295,40";"0,0"
"25/12/2024";"2100";"21,7";"22,3";"21,7";"89,0";"89,0";"84,0";"19,8";"19,8";"19,2";"1008,7";"1009,0";"1008,4";"4,1";"148,0";"11,1";"111,50";"0,6"
"25/12/2024";"2200";"21,6";"21,7";"21,4";"86,0";"89,0";"85,0";"19,2";"19,7";"19,0";"1009,6";"1009,6";"1008,7";"3,1";"154,0";"8,6";"85,70";"0,0"
"25/12/2024";"2300";"21,2";"21,7";"21,2";"88,0";"88,0";"86,0";"19,1";"19,3";"19,0";"1010,3";"1010,4";"1009,6";"2,2";"155,0";"7,7";"";"2,2"
"26/12/2024";"0000";"20,5";"21,2";"20,5";"86,0";"88,0";"85,0";"17,9";"19,1";"17,9";"1011,0";"1011,0";"1010,2";"2,9";"153,0";"7,1";"";"1,8"
"26/12/2024";"0100";"20,7";"20,7";"20,3";"82,0";"86,0";"81,0";"17,5";"17,9";"17,2";"1011,6";"1011,6";"1011,0";"3,9";"132,0";"7,8";"";"0,0"
"26/12/2024";"0200";"21,2";"21,4";"20,7";"88,0";"88,0";"82,0";"19,0";"19,1";"17,5";"1011,6";"1011,8";"1011,6";"0,3";"234,0";"7,8";"";"0,0"
"26/12/2024";"0300";"21,3";"21,4";"20,5";"84,0";"88,0";"80,0";"18,4";"19,1";"17,2";"1011,2";"1011,6";"1011,2";"1,7";"164,0";"4,4";"";"0,0"
"26/12/2024";"0400";"20,9";"21,3";"20,9";"85,0";"86,0";"84,0";"18,4";"18,8";"18,4";"1010,6";"1011,2";"1010,6";"1,5";"199,0";"4,4";"";"0,0"
"26/12/2024";"0500";"20,8";"21,0";"20,6";"82,0";"86,0";"81,0";"17,6";"18,4";"17,5";"1010,1";"1010,7";"1010,1";"2,2";"149,0";"5,8";"";"0,2"
"26/12/2024";"0600";"20,9";"21,1";"20,8";"87,0";"87,0";"81,0";"18,6";"18,6";"17,6";"1009,7";"1010,1";"1009,7";"0,4";"214,0";"5,8";"";"0,2"
"26/12/2024";"0700";"20,4";"20,9";"20,3";"87,0";"88,0";"87,0";"18,1";"18,8";"18,1";"1009,2";"1009,8";"1009,2";"0,3";"160,0";"2,3";"";"0,0"
"26/12/2024";"0800";"20,6";"20,6";"20,3";"89,0";"89,0";"87,0";"18,7";"18,7";"18,1";"1009,4";"1009,4";"1009,2";"0,0";"302,0";"1,4";"";"0,0"
"26/12/2024";"0900";"20,4";"20,6";"20,4";"90,0";"90,0";"89,0";"18,7";"18,7";"18,6";"1010,0";"1010,0";"1009,4";"0,0";"270,0";"1,0";"5,20";"0,8"
"26/12/2024";"1000";"20,3";"20,5";"20,2";"90,0";"90,0";"90,0";"18,6";"18,8";"18,5";"1010,5";"1010,5";"1010,0";"0,6";"206,0";"1,5";"91,80";"0,2"
"26/12/2024";"1100";"20,5";"20,7";"20,3";"89,0";"90,0";"89,0";"18,7";"19,0";"18,6";"1010,9";"1010,9";"1010,5";"0,5";"226,0";"1,8";"220,20";"0,0"
"26/12/2024";"1200";"21,0";"21,0";"20,5";"86,0";"89,0";"86,0";"18,5";"18,8";"18,4";"1010,8";"1010,9";"1010,7";"0,1";"248,0";"1,4";"417,60";"0,0"
"26/12/2024";"1300";"21,9";"21,9";"20,8";"81,0";"86,0";"81,0";"18,6";"18,6";"17,7";"1010,9";"1011,0";"1010,8";"0,2";"33,0";"1,3";"704,70";"0,0"
"26/12/2024";"1400";"21,9";"22,2";"21,8";"70,0";"81,0";"70,0";"16,1";"18,7";"16,1";"1010,8";"1010,9";"1010,8";"1,0";"126,0";"2,2";"1051,80";"0,0"
"26/12/2024";"1500";"22,8";"22,8";"21,8";"71,0";"71,0";"64,0";"17,2";"17,3";"14,9";"1010,5";"1010,8";"1010,5";"1,1";"146,0";"2,1";"1095,90";"0,0"
"26/12/2024";"1600";"23,6";"23,6";"22,8";"70,0";"72,0";"68,0";"17,9";"18,0";"16,9";"1010,1";"1010,5";"1010,1";"1,0";"128,0";"2,8";"1311,20";"0,0"
